sample_id	data_type	clf_group	clf_name	feat_name	feat_value	cancer_type	data_value	rank	rank_group
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Myeloid: Myeloproliferative neoplasm	0.5090545995058772	40	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	NET: Colorectum/Small intestine	1.0	22	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	NET: Lung	1.0	23	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	NET: Pancreas	1.1304321576378025	6	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Prostate	1.0	24	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Skin: Melanoma	1.2412264954442904	4	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Skin: Other	1.0	25	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Thyroid gland	1.3820943587936696	3	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_32B_200B	7.0	Urothelial tract	0.9998636093020571	29	25
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Anogenital	0.8349361701394158	30	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Cartilaginous neoplasm	0.053024564058419064	40	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: GIST	1.0	18	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Leiomyosarcoma	0.49887485812657484	37	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Liposarcoma	1.7826481794902456	8	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Osteosarcoma	1.0002493310778275	17	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Undiff. sarcoma	1.1906507423850146	13	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Bone/Soft tissue: Other	1.2660476990665237	11	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Breast: Triple negative	4.4816890703380645	3	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Breast: Other	2.497774161774305	6	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	CNS: Glioma	1.11538540511625	15	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	CNS: Medulloblastoma	7.799034936881383	1	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	CNS: Pilocytic astrocytoma	1.0	19	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Colorectum/Small intestine/Appendix	0.7324940946753992	32	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Esophagus/Stomach	1.1986548862989599	12	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Gynecologic: Endometrium	6.54041095074285	2	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Gynecologic: Ovary/Fallopian tube	3.177199028485972	4	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	HPB: Bile duct/Gallbladder	1.7401999144695428	9	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	HPB: Liver	1.0	20	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	HPB: Pancreas	0.862517362365839	29	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Head and neck: Adenoid cystic	0.7016644364464028	33	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Head and neck: Salivary gland	2.9505748034549604	5	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Head and neck: Other	0.537675532607726	36	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Kidney: Chromophobe	0.17906614791149325	39	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Kidney: Other	1.0	21	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Lung: Non-small cell: LUAD	1.0053321656618643	16	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Lung: Non-small cell: LUSC	0.6400557481100567	34	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Lung: Small cell	1.0	22	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Lymphoid tissue	0.2369277586821218	38	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Mesothelium	1.0	23	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Myeloid: Acute myeloid leukemia	1.0	24	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Myeloid: Myeloproliferative neoplasm	1.0	25	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	NET: Colorectum/Small intestine	1.0	26	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	NET: Lung	0.8259673781551139	31	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	NET: Pancreas	1.0	27	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Prostate	2.3261161770728647	7	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Skin: Melanoma	1.58883334241608	10	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Skin: Other	0.5778736689668748	35	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Thyroid gland	1.0	28	26
Breast_TNBC	feat_contrib	dna	event	sv.SIMPLE_DUP_100KB_5MB	69.0	Urothelial tract	1.1233328214347629	14	26
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Anogenital	1.1160548371688526	12	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Cartilaginous neoplasm	4.526730794314252	1	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: GIST	0.8754650921087711	32	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Leiomyosarcoma	0.9996899480760354	27	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Liposarcoma	2.099081776872966	3	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Osteosarcoma	1.4170822440626645	5	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Undiff. sarcoma	1.3709446119234396	7	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Bone/Soft tissue: Other	1.0005927756220696	15	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Breast: Triple negative	1.0	19	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Breast: Other	1.4131199635606815	6	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	CNS: Glioma	1.0013969748615827	14	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	CNS: Medulloblastoma	1.0	20	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	CNS: Pilocytic astrocytoma	0.5489214093982098	38	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Colorectum/Small intestine/Appendix	0.999862109507768	26	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Esophagus/Stomach	0.9999927820260497	24	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Gynecologic: Endometrium	0.5733264521378035	36	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Gynecologic: Ovary/Fallopian tube	0.5795519349163208	35	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	HPB: Bile duct/Gallbladder	1.1870841427322878	10	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	HPB: Liver	1.0	21	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	HPB: Pancreas	1.0	22	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Head and neck: Adenoid cystic	0.9999241028803322	25	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Head and neck: Salivary gland	1.000041250850793	16	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Head and neck: Other	0.9468922240821992	29	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Kidney: Chromophobe	0.5629299957768708	37	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Kidney: Other	1.0	23	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Lung: Non-small cell: LUAD	1.2201819658998725	9	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Lung: Non-small cell: LUSC	0.9991601528691861	28	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Lung: Small cell	1.0000021970024133	18	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Lymphoid tissue	0.6984441922786969	34	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Mesothelium	1.2247050016297736	8	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Myeloid: Acute myeloid leukemia	0.2730774020472242	40	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Myeloid: Myeloproliferative neoplasm	0.531633998046356	39	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	NET: Colorectum/Small intestine	0.8274554583061474	33	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	NET: Lung	2.1961372023564705	2	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	NET: Pancreas	0.9078192355414707	30	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Prostate	1.118960355282264	11	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Skin: Melanoma	1.5228750065598837	4	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Skin: Other	1.0000039610078448	17	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Thyroid gland	0.9012252974212048	31	27
Breast_TNBC	feat_contrib	dna	event	sv.MAX_COMPLEX_SIZE	75.0	Urothelial tract	1.0916496581749764	13	27
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Anogenital	1.079912479119425	8	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Cartilaginous neoplasm	1.0	13	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: GIST	1.0	14	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Leiomyosarcoma	1.7445558569150537	1	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Liposarcoma	1.1746849688138716	6	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Osteosarcoma	1.2799231025575897	5	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Undiff. sarcoma	1.6284033583395983	2	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Bone/Soft tissue: Other	1.3517499333857925	3	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Breast: Triple negative	0.7486377929108913	40	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Breast: Other	1.0	15	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	CNS: Glioma	1.000008194033571	11	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	CNS: Medulloblastoma	1.0	16	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	CNS: Pilocytic astrocytoma	1.0	17	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Colorectum/Small intestine/Appendix	1.0	18	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Esophagus/Stomach	1.0	19	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Gynecologic: Endometrium	0.9411996443478158	35	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Gynecologic: Ovary/Fallopian tube	0.8706632512691163	38	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	HPB: Bile duct/Gallbladder	0.9310055876041877	36	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	HPB: Liver	1.0	20	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	HPB: Pancreas	1.0	21	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Head and neck: Adenoid cystic	1.0	22	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Head and neck: Salivary gland	1.0	23	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Head and neck: Other	0.9271684636424817	37	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Kidney: Chromophobe	1.0884013845251836	7	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Kidney: Other	1.0	24	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Lung: Non-small cell: LUAD	1.0117282427790124	10	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Lung: Non-small cell: LUSC	0.9999445915351057	34	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Lung: Small cell	0.76712923321676	39	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Lymphoid tissue	1.0	25	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Mesothelium	1.0	26	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Myeloid: Acute myeloid leukemia	1.0	27	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Myeloid: Myeloproliferative neoplasm	1.0	28	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	NET: Colorectum/Small intestine	1.0	29	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	NET: Lung	1.0000002422000294	12	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	NET: Pancreas	1.021988255466777	9	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Prostate	1.0	30	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Skin: Melanoma	1.3064323172422512	4	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Skin: Other	1.0	31	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Thyroid gland	1.0	32	28
Breast_TNBC	feat_contrib	dna	event	sv.TELOMERIC_SGL	1.0	Urothelial tract	1.0	33	28
	cv_performance	dna	dna_combined	n_samples		Anogenital	128.0	18	29
	cv_performance	dna	dna_combined	n_samples		Head and neck: Other	101.0	20	29
	cv_performance	dna	dna_combined	n_samples		Kidney: Chromophobe	44.0	34	29
	cv_performance	dna	dna_combined	n_samples		Kidney: Other	277.0	9	29
	cv_performance	dna	dna_combined	n_samples		Lung: Non-small cell: LUAD	254.0	10	29
	cv_performance	dna	dna_combined	n_samples		Lung: Non-small cell: LUSC	78.0	23	29
	cv_performance	dna	dna_combined	n_samples		Lung: Small cell	56.0	29	29
	cv_performance	dna	dna_combined	n_samples		Lymphoid tissue	216.0	12	29
	cv_performance	dna	dna_combined	n_samples		Mesothelium	77.0	24	29
	cv_performance	dna	dna_combined	n_samples		Myeloid: Acute myeloid leukemia	12.0	38	29
	cv_performance	dna	dna_combined	n_samples		Myeloid: Myeloproliferative neoplasm	18.0	37	29
	cv_performance	dna	dna_combined	n_samples		NET: Colorectum/Small intestine	56.0	30	29
	cv_performance	dna	dna_combined	n_samples		NET: Lung	46.0	33	29
	cv_performance	dna	dna_combined	n_samples		NET: Pancreas	118.0	19	29
	cv_performance	dna	dna_combined	n_samples		Prostate	607.0	3	29
	cv_performance	dna	dna_combined	n_samples		Skin: Melanoma	408.0	4	29
	cv_performance	dna	dna_combined	n_samples		Skin: Other	49.0	31	29
	cv_performance	dna	dna_combined	n_samples		Urothelial tract	241.0	11	29
	cv_performance	dna	dna_combined	n_samples		Head and neck: Salivary gland	26.0	36	29
	cv_performance	dna	dna_combined	n_samples		Head and neck: Adenoid cystic	10.0	39	29
	cv_performance	dna	dna_combined	n_samples		Thyroid gland	71.0	25	29
	cv_performance	dna	dna_combined	n_samples		HPB: Liver	341.0	7	29
	cv_performance	dna	dna_combined	n_samples		HPB: Pancreas	372.0	5	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: GIST	66.0	26	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Leiomyosarcoma	80.0	22	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Liposarcoma	59.0	27	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Osteosarcoma	47.0	32	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Undiff. sarcoma	37.0	35	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Other	157.0	15	29
	cv_performance	dna	dna_combined	n_samples		Breast: Triple negative	183.0	13	29
	cv_performance	dna	dna_combined	n_samples		Bone/Soft tissue: Cartilaginous neoplasm	9.0	40	29
	cv_performance	dna	dna_combined	n_samples		CNS: Glioma	159.0	14	29
	cv_performance	dna	dna_combined	n_samples		CNS: Medulloblastoma	138.0	16	29
	cv_performance	dna	dna_combined	n_samples		CNS: Pilocytic astrocytoma	58.0	28	29
	cv_performance	dna	dna_combined	n_samples		Colorectum/Small intestine/Appendix	837.0	2	29
	cv_performance	dna	dna_combined	n_samples		Esophagus/Stomach	349.0	6	29
	cv_performance	dna	dna_combined	n_samples		Gynecologic: Endometrium	85.0	21	29
	cv_performance	dna	dna_combined	n_samples		Gynecologic: Ovary/Fallopian tube	320.0	8	29
	cv_performance	dna	dna_combined	n_samples		Breast: Other	908.0	1	29
	cv_performance	dna	dna_combined	n_samples		HPB: Bile duct/Gallbladder	131.0	17	29
	cv_performance	dna	dna_combined	recall		HPB: Bile duct/Gallbladder	0.542	36	30
	cv_performance	dna	dna_combined	recall		Gynecologic: Ovary/Fallopian tube	0.9125	12	30
	cv_performance	dna	dna_combined	recall		Gynecologic: Endometrium	0.6118	34	30
	cv_performance	dna	dna_combined	recall		Esophagus/Stomach	0.8481	16	30
	cv_performance	dna	dna_combined	recall		Colorectum/Small intestine/Appendix	0.9558	6	30
	cv_performance	dna	dna_combined	recall		CNS: Pilocytic astrocytoma	0.7414	25	30
	cv_performance	dna	dna_combined	recall		CNS: Medulloblastoma	0.942	10	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Other	0.6752	30	30
	cv_performance	dna	dna_combined	recall		Breast: Other	0.9438	8	30
	cv_performance	dna	dna_combined	recall		Breast: Triple negative	0.7049	29	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Undiff. sarcoma	0.4324	38	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Osteosarcoma	0.5745	35	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Liposarcoma	0.8475	17	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Leiomyosarcoma	0.7625	22	30
	cv_performance	dna	dna_combined	recall		HPB: Liver	0.9619	4	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: GIST	0.9545	7	30
	cv_performance	dna	dna_combined	recall		CNS: Glioma	0.956	5	30
	cv_performance	dna	dna_combined	recall		HPB: Pancreas	0.8817	15	30
	cv_performance	dna	dna_combined	recall		Lymphoid tissue	0.9861	2	30
	cv_performance	dna	dna_combined	recall		Head and neck: Salivary gland	0.2692	40	30
	cv_performance	dna	dna_combined	recall		Bone/Soft tissue: Cartilaginous neoplasm	0.3333	39	30
	cv_performance	dna	dna_combined	recall		Skin: Other	0.7347	27	30
	cv_performance	dna	dna_combined	recall		Skin: Melanoma	0.9853	3	30
	cv_performance	dna	dna_combined	recall		Prostate	0.9885	1	30
	cv_performance	dna	dna_combined	recall		NET: Pancreas	0.7966	19	30
	cv_performance	dna	dna_combined	recall		NET: Lung	0.7391	26	30
	cv_performance	dna	dna_combined	recall		NET: Colorectum/Small intestine	0.7857	20	30
	cv_performance	dna	dna_combined	recall		Head and neck: Adenoid cystic	0.5	37	30
	cv_performance	dna	dna_combined	recall		Myeloid: Myeloproliferative neoplasm	0.6667	31	30
	cv_performance	dna	dna_combined	recall		Mesothelium	0.9091	13	30
	cv_performance	dna	dna_combined	recall		Lung: Small cell	0.8393	18	30
	cv_performance	dna	dna_combined	recall		Lung: Non-small cell: LUSC	0.6538	33	30
	cv_performance	dna	dna_combined	recall		Lung: Non-small cell: LUAD	0.9134	11	30
	cv_performance	dna	dna_combined	recall		Kidney: Other	0.9422	9	30
	cv_performance	dna	dna_combined	recall		Kidney: Chromophobe	0.7727	21	30
	cv_performance	dna	dna_combined	recall		Head and neck: Other	0.6634	32	30
	cv_performance	dna	dna_combined	recall		Myeloid: Acute myeloid leukemia	0.75	23	30
	cv_performance	dna	dna_combined	recall		Anogenital	0.7422	24	30
	cv_performance	dna	dna_combined	recall		Urothelial tract	0.8838	14	30
	cv_performance	dna	dna_combined	recall		Thyroid gland	0.7324	28	30
	cv_performance	dna	dna_combined	precision		Gynecologic: Ovary/Fallopian tube	0.8391	20	31
	cv_performance	dna	dna_combined	precision		Gynecologic: Endometrium	0.8254	21	31
	cv_performance	dna	dna_combined	precision		Esophagus/Stomach	0.8732	15	31
	cv_performance	dna	dna_combined	precision		Colorectum/Small intestine/Appendix	0.9627	1	31
	cv_performance	dna	dna_combined	precision		CNS: Pilocytic astrocytoma	0.9149	11	31
	cv_performance	dna	dna_combined	precision		CNS: Medulloblastoma	0.8553	18	31
	cv_performance	dna	dna_combined	precision		CNS: Glioma	0.9441	7	31
	cv_performance	dna	dna_combined	precision		Breast: Other	0.9136	12	31
	cv_performance	dna	dna_combined	precision		Urothelial tract	0.9221	9	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Other	0.6386	35	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Undiff. sarcoma	0.3478	40	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Osteosarcoma	0.7714	28	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Liposarcoma	0.8065	23	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Leiomyosarcoma	0.7722	26	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: GIST	0.913	13	31
	cv_performance	dna	dna_combined	precision		Bone/Soft tissue: Cartilaginous neoplasm	0.75	32	31
	cv_performance	dna	dna_combined	precision		Anogenital	0.7661	30	31
	cv_performance	dna	dna_combined	precision		HPB: Bile duct/Gallbladder	0.7553	31	31
	cv_performance	dna	dna_combined	precision		Breast: Triple negative	0.7679	29	31
	cv_performance	dna	dna_combined	precision		HPB: Liver	0.9318	8	31
	cv_performance	dna	dna_combined	precision		Head and neck: Adenoid cystic	0.625	36	31
	cv_performance	dna	dna_combined	precision		Skin: Other	0.8182	22	31
	cv_performance	dna	dna_combined	precision		Skin: Melanoma	0.9571	3	31
	cv_performance	dna	dna_combined	precision		Prostate	0.9585	2	31
	cv_performance	dna	dna_combined	precision		NET: Pancreas	0.7287	33	31
	cv_performance	dna	dna_combined	precision		NET: Lung	0.7907	24	31
	cv_performance	dna	dna_combined	precision		NET: Colorectum/Small intestine	0.7719	27	31
	cv_performance	dna	dna_combined	precision		Myeloid: Myeloproliferative neoplasm	0.5455	38	31
	cv_performance	dna	dna_combined	precision		Myeloid: Acute myeloid leukemia	0.6429	34	31
	cv_performance	dna	dna_combined	precision		Mesothelium	0.9211	10	31
	cv_performance	dna	dna_combined	precision		Lymphoid tissue	0.9552	4	31
	cv_performance	dna	dna_combined	precision		Lung: Small cell	0.8545	19	31
	cv_performance	dna	dna_combined	precision		Lung: Non-small cell: LUSC	0.7727	25	31
	cv_performance	dna	dna_combined	precision		Lung: Non-small cell: LUAD	0.8923	14	31
	cv_performance	dna	dna_combined	precision		Kidney: Other	0.9526	5	31
	cv_performance	dna	dna_combined	precision		Kidney: Chromophobe	0.9444	6	31
	cv_performance	dna	dna_combined	precision		Head and neck: Other	0.5982	37	31
	cv_performance	dna	dna_combined	precision		Head and neck: Salivary gland	0.4667	39	31
	cv_performance	dna	dna_combined	precision		Thyroid gland	0.8667	16	31
	cv_performance	dna	dna_combined	precision		HPB: Pancreas	0.8632	17	31
